Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power,Torque,Odometer,Speedometer,Seating_Capacity,Seats_Material,Audiosystem,Basic_Warranty,Child_Safety_Locks,Handbrake
Mahindra,Scorpio,S5 2Wd,"Rs. 12,20,030",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1995 mm,4456 mm,1820 mm,SUV,5,11.5 km/litre,15.4 km/litre,15.4 km/litre,,5,,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,120PS@4000RPM,280Nm@1800-2800rpm,Digital,Analog,9,Fabric,Not on offer,2 years /75000 Kms (years/distance whichever comes first),,Manual
Mahindra,Scorpio,S7 120 2Wd,"Rs. 13,30,006",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1995 mm,4456 mm,1820 mm,SUV,5,11.5 km/litre,15.4 km/litre,15.4 km/litre,,5,,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,120PS@4000RPM,280Nm@1800-2800rpm,Digital,Analog,9,Fabric,Not on offer,2 years /75000 Kms (years/distance whichever comes first),,Manual
Mahindra,Scorpio,S7 140 2Wd,"Rs. 13,60,668",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1995 mm,4456 mm,1820 mm,SUV,5,11.5 km/litre,15.4 km/litre,15.4 km/litre,,5,,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,140PS@3750rpm,320Nm@1500-2800rpm,Digital,Analog,9,Fabric,Not on offer,2 years /75000 Kms (years/distance whichever comes first),,Manual
Mahindra,Scorpio,S11 2Wd,"Rs. 15,40,081",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1995 mm,4456 mm,1820 mm,SUV,5,11.5 km/litre,15.4 km/litre,15.4 km/litre,,5,,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,140PS@3750rpm,320Nm@1500-2800rpm,Digital,Analog,9,Fabric,CD/MP3/DVD Player with USB & Aux-in,2 years /75000 Kms (years/distance whichever comes first),,Manual
Mahindra,Scorpio,S11 4Wd,"Rs. 16,63,054",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1995 mm,4456 mm,1820 mm,SUV,5,11.5 km/litre,15.4 km/litre,15.4 km/litre,,5,,Ventilated Disc,Drum,"Hydraulic Double Acting, Telescopic Shock Absorber",Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,140PS@3750rpm,320Nm@1500-2800rpm,Digital,Analog,9,Leather,CD/MP3/DVD Player with USB & Aux-in,2 years /75000 Kms (years/distance whichever comes first),,Manual
Mahindra,Scorpio,S9 2Wd,"Rs. 14,23,710",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1995 mm,4456 mm,1820 mm,SUV,5,11.5 km/litre,15.4 km/litre,15.4 km/litre,,6,,Ventilated Disc,Drum,"Double Wish-bone type, Independent Front Coil Spring",Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,140PS@3750rpm,320Nm@1500-2800rpm,Digital,Analog,9,Fabric,CD Player with USB & Aux-in,2 years /75000 Kms (years/distance whichever comes first),,Manual
Mahindra,Xuv500,G At,"Rs. 16,10,180",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Petrol,1785 mm,4585 mm,1890 mm,SUV,5,,,13.85 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,235/65R17,235/65R17,140PS@4500rpm,320Nm@2000 - 3000rpm,Digital,Analog,7,Fabric,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W7,"Rs. 14,18,313",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,15.1 km/litre,15.1 km/litre,1785 kg,6,200 mm,Solid Disc,Solid Disc,McPherson type with anti-roll bar,Multilink type with anti-roll bar,P235/65 R17,P235/65 R17,155PS@3750rpm,330Nm@1750-2800rpm,,,7,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W7 At,"Rs. 15,39,488",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W9,"Rs. 15,88,943",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R15,P235/65R15,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W9 At,"Rs. 17,10,118",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11,"Rs. 17,16,319",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R15,P235/65R15,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11 At,"Rs. 18,37,586",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11 (O),"Rs. 17,41,319",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11 (O) At,"Rs. 18,62,586",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,G At,"Rs. 16,10,180",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Petrol,1785 mm,4585 mm,1890 mm,SUV,5,,,13.85 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,235/65R17,235/65R17,140PS@4500rpm,320Nm@2000 - 3000rpm,Digital,Analog,7,Fabric,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W7,"Rs. 14,18,313",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,15.1 km/litre,15.1 km/litre,1785 kg,6,200 mm,Solid Disc,Solid Disc,McPherson type with anti-roll bar,Multilink type with anti-roll bar,P235/65 R17,P235/65 R17,155PS@3750rpm,330Nm@1750-2800rpm,,,7,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W7 At,"Rs. 15,39,488",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W9,"Rs. 15,88,943",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R15,P235/65R15,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W9 At,"Rs. 17,10,118",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11,"Rs. 17,16,319",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R15,P235/65R15,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11 At,"Rs. 18,37,586",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11 (O),"Rs. 17,41,319",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11 (O) At,"Rs. 18,62,586",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11 (O) Awd,"Rs. 18,52,488",2179 cc,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W11 (O) Awd At,"Rs. 19,73,664",2179 cc,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,155PS@3750rpm,330Nm@1750-2800rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xuv500,W3,"Rs. 12,30,924",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,70 litres,Diesel,1785 mm,4585 mm,1890 mm,SUV,5,16 km/litre,,16 km/litre,1785 kg,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink type with anti-roll bar,P235/65 R17,P235/65 R17,155PS@3750rpm,360Nm@1750-2800rpm,Digital,Analog,7,Fabric,Not on offer,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,E Verito,D4,"Rs. 12,93,214",72 cc,,FWD (Front Wheel Drive),,,,,,Electric,1540 mm,4247 mm,1740 mm,Sedan,4,110 km/litre,,,,,,Ventilated Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,185/70R14,185/70R14,41PS@3500RPM,91Nm@3000rpm,Digital,Yes,5,Fabric,CD/MP3/DVD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Manual
Mahindra,E Verito,D2,"Rs. 12,67,208",72 cc,,FWD (Front Wheel Drive),,,,,,Electric,1540 mm,4247 mm,1740 mm,Sedan,4,110 km/litre,,,,,,Ventilated Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,185/70R14,185/70R14,41PS@3500RPM,91Nm@3000rpm,Digital,Analog,5,Fabric,Not on offer,"2 Years / 50,000 Kms (Whichever comes earlier)",Yes,Manual
Mahindra,E Verito,D6,"Rs. 13,03,241",72 cc,,FWD (Front Wheel Drive),,,,,,Electric,1540 mm,4247 mm,1740 mm,Sedan,4,110 km/litre,,,,,,Ventilated Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,185/70R14,185/70R14,41PS@3500RPM,91Nm@3000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Manual
Mahindra,Tuv300,T4 Plus,"Rs. 8,54,328",1493 cc,3,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/75R15,215/75R15,84PS@3750RPM,240Nm@1600-2800rpm,Digital,Analog,7,Fabric,Not on offer,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Tuv300,T6 Plus,"Rs. 9,14,328",1493 cc,3,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/75R15,215/75R15,84PS@3750RPM,240Nm@1600-2800rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Tuv300,T8,"Rs. 9,76,592",1493 cc,3,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/75R15,215/75R15,84PS@3750RPM,240Nm@1600-2800rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Tuv300,T10,"Rs. 9,99,614",1493 cc,3,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/75R15,215/75R15,100PS@3750RPM,240Nm@1500-2250rpm,Digital,Analog,7,Fabric,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Tuv300,T10 (O),"Rs. 10,31,943",1493 cc,3,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/75R15,215/75R15,100PS@3750RPM,240Nm@1500-2250rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Tuv300,T10 Dual Tone,"Rs. 10,22,930",1493 cc,3,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/75R15,215/75R15,100PS@3750RPM,240Nm@1500-2250rpm,Digital,Analog,7,Fabric,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Tuv300,T10 (O) Dual Tone,"Rs. 10,55,259",1493 cc,3,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/75R15,215/75R15,100PS@3750RPM,240Nm@1500-2250rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xylo,D2 Bs-Iv,"Rs. 9,63,037",2489 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,10.7 km/litre,13.6 km/litre,13.9 km/litre,1875 kg,5,186 mm,Ventilated Disc,Drum,Double Wishbone type with Coil Springs,Multi-link coil spring,205/65R15,205/65R15,95PS@3600rpm,218Nm@1400-2600rpm,Digital,Analog,7,Fabric,Not on offer,2 years /50000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xylo,D4 Bs-Iv,"Rs. 10,04,487",2489 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,10.3 km/litre,13.6 km/litre,13.9 km/litre,1875 kg,5,186 mm,Ventilated Disc,Drum,Double Wishbone type with Coil Springs,Multi-link coil spring,205/65R15,205/65R15,95PS@3600rpm,218Nm@1400-2600rpm,Digital,Analog,7,Fabric,Not on offer,2 years /50000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xylo,H4 Bs-Iv,"Rs. 10,31,951",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,11.4 km/litre,14.6 km/litre,14.02 km/litre,1875 kg,5,180 mm,Ventilated Disc,Drum,Double Wishbone type with Coil Springs,Multi-link coil spring,215/75R15,215/75R15,120PS@4000RPM,280Nm@2400-2800rpm,Digital,Analog,7,Fabric,Not on offer,2 years /50000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xylo,H4 Abs Bs-Iv,"Rs. 10,66,139",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,11.4 km/litre,14.6 km/litre,14.02 km/litre,1875 kg,5,180 mm,Ventilated Disc,Drum,Double Wishbone type with Coil Springs,Multi-link coil spring,215/75R15,215/75R15,120PS@4000RPM,280Nm@2400-2800rpm,Analog,Analog,7,Fabric,Not on offer,2 years /50000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Xylo,H8 Abs Airbags Bs-Iv,"Rs. 12,28,335",2179 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,11.4 km/litre,14.6 km/litre,14.02 km/litre,1875 kg,5,180 mm,Ventilated Disc,Drum,Double Wishbone type with Coil Springs,Multi-link coil spring,215/75R15,215/75R15,121PS@4000rpm,280Nm@2400-2800rpm,Digital,Analog,8,Fabric,,2 years /50000 Kms (years/distance whichever comes first),Yes,Manual
Mahindra,Bolero,Zlx,"Rs. 9,42,263",2523 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1880 mm,4107 mm,1745 mm,SUV,5,9.4 km/litre,13.6 km/litre,15.96 km/litre,1615 kg,5,180 mm,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,215/75R15,215/75R15,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Digital,7,Fabric,CD/MP3 Player,2 years / Unlimited Kms,Yes,Manual
Mahindra,Bolero,Slx,"Rs. 9,17,055",2523 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1880 mm,4107 mm,1745 mm,SUV,5,12.3 km/litre,15.5 km/litre,15.96 km/litre,1615 kg,5,180 mm,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,215/75R15,215/75R15,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Digital,7,Fabric,CD/MP3 Player,2 years / Unlimited Kms,Yes,Manual
Mahindra,Bolero,Sle,"Rs. 8,60,720",2523 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1880 mm,4107 mm,1745 mm,SUV,5,12.3 km/litre,15.5 km/litre,15.96 km/litre,1615 kg,5,180 mm,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,215/75R15,215/75R15,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Digital,7,Fabric,Not on offer,2 years / Unlimited Kms,Yes,Manual
Mahindra,Bolero,Ex,"Rs. 8,15,883",2523 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1910 mm,4221 mm,1745 mm,SUV,5,9.4 km/litre,13.6 km/litre,15.96 km/litre,1615 kg,5,183 mm,Ventilated Disc,Drum,Rigid leaf spring,Rigid leaf spring,215/75R15,215/75R15,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Yes,7,Fabric,Not on offer,2 years / Unlimited Kms,Yes,Manual
